method,agent,source_type,point_idx,x,y
rule_based,robot2,odom,61,-3.9921173405836363,-4.003825892669463
rule_based,robot2,odom,62,-3.9692571516367687,-4.047151620165561
rule_based,robot2,odom,63,-3.9252732368817687,-4.12587743181238
rule_based,robot2,odom,64,-3.8928757191198864,-4.1635042032962035
rule_based,robot2,odom,65,-3.8652770928729803,-4.1930430080035785
rule_based,robot2,odom,66,-3.82752752754183,-4.223581967034734
rule_based,robot2,odom,67,-3.782214193326812,-4.233346428045969
rule_based,robot2,odom,68,-3.726781802001415,-4.22359214102918
rule_based,robot2,odom,69,-3.6723765533576205,-4.226159042271958
rule_based,robot2,odom,70,-3.636340862875981,-4.246345351410282
rule_based,robot2,odom,71,-3.588201379502784,-4.267141333207648
rule_based,robot2,odom,72,-3.5489063664670586,-4.286891218268344
rule_based,robot2,odom,73,-3.4993631162201733,-4.309205593218673
rule_based,robot2,odom,74,-3.4557210250281996,-4.323617104445285
rule_based,robot2,odom,75,-3.410738122554103,-4.338409115408429
rule_based,robot2,odom,76,-3.361230864797423,-4.349118116447227
rule_based,robot2,odom,77,-3.3184223330105893,-4.357265753970948
rule_based,robot2,odom,78,-3.2672568011425063,-4.365698993191996
rule_based,robot2,odom,79,-3.221451559510076,-4.376786171921475
rule_based,robot2,odom,80,-3.1743841135358672,-4.379927767339041
rule_based,robot2,odom,81,-3.1252236145337435,-4.380294847860136
rule_based,robot2,odom,82,-3.0768843202855973,-4.3811336621499
rule_based,robot2,odom,83,-3.0276662698861756,-4.37323071758829
rule_based,robot2,odom,84,-2.978624697696505,-4.366503174034306
rule_based,robot2,odom,85,-2.882708992277599,-4.352338969463882
rule_based,robot2,odom,86,-2.835653041381767,-4.336220015022462
rule_based,robot2,odom,87,-2.7876213139098533,-4.31912208830122
rule_based,robot2,odom,88,-2.743557765155307,-4.296508947126829
rule_based,robot2,odom,89,-2.698054713701133,-4.272930626801201
rule_based,robot2,odom,90,-2.6565274168044395,-4.246092056487223
rule_based,robot2,odom,91,-2.617242244117803,-4.2152003235922315
rule_based,robot2,odom,92,-2.591456849571904,-4.175014333292639
rule_based,robot2,odom,93,-2.5686931478634767,-4.133923960416953
rule_based,robot2,odom,94,-2.5555345362010247,-4.086772591614521
rule_based,robot2,odom,95,-2.5469962825910493,-4.0349260798806394
rule_based,robot2,odom,96,-2.5475673438364868,-3.976296172514636
rule_based,robot2,odom,97,-2.549544669555724,-3.9040879859343063
rule_based,robot2,odom,98,-2.5419075196377094,-3.8449739990331833
rule_based,robot2,odom,99,-2.54336960070313,-3.7943444123491012
rule_based,robot2,odom,100,-2.539633618646543,-3.744404939158892
rule_based,robot2,odom,101,-2.534969174046287,-3.6978731840696923
rule_based,robot2,odom,102,-2.535422671952714,-3.647570658858725
rule_based,robot2,odom,103,-2.5444911601726905,-3.5985334192216385
rule_based,robot2,odom,104,-2.551320463554034,-3.547522627875605
rule_based,robot2,odom,105,-2.562107835300708,-3.4993731785588325
rule_based,robot2,odom,106,-2.5762712188802697,-3.449631187486776
rule_based,robot2,odom,107,-2.6120964192736884,-3.3567940157314604
rule_based,robot2,odom,108,-2.6274123967654117,-3.3130445058739757
rule_based,robot2,odom,109,-2.6453664485568553,-3.2673690980019865
rule_based,robot2,odom,110,-2.6652065083271754,-3.2256716685984075
rule_based,robot2,odom,111,-2.6875499894763597,-3.1808605283999887
rule_based,robot2,odom,112,-2.7159093236777188,-3.1399831903192323
rule_based,robot2,odom,113,-2.7453675498046795,-3.0985496885236787
rule_based,robot2,odom,114,-2.779294718636356,-3.062712699779471
rule_based,robot2,odom,115,-2.8134124389437503,-3.0270186332609166
rule_based,robot2,odom,116,-2.8489019223042242,-2.991076178790259
rule_based,robot2,odom,117,-2.879013268493458,-2.95755330925433
rule_based,robot2,odom,118,-2.9174422605321713,-2.92502577267557
rule_based,robot2,odom,119,-2.9548375489332033,-2.895803173271746
rule_based,robot2,odom,120,-2.9968541200002274,-2.867355178009634
rule_based,robot2,odom,121,-3.0413279340371373,-2.8454134666735658
rule_based,robot2,odom,122,-3.0855905280921934,-2.82206150151461
rule_based,robot2,odom,123,-3.1332048324520896,-2.805698902717333
rule_based,robot2,odom,124,-3.179549465007376,-2.7877022191585423
rule_based,robot2,odom,125,-3.224817283626595,-2.773730908571425
rule_based,robot2,odom,126,-3.2716238964840976,-2.7585262587310306
rule_based,robot2,odom,127,-3.3146868159529173,-2.7443780594502694
rule_based,robot2,odom,128,-3.411925600727453,-2.7286838551809907
rule_based,robot2,odom,129,-3.462724466879358,-2.7291109217018783
rule_based,robot2,odom,130,-3.511920658933867,-2.733532703682577
rule_based,robot2,odom,131,-3.5619289598163526,-2.735118270814057
rule_based,robot2,odom,132,-3.6118187515238165,-2.7425750710178467
rule_based,robot2,odom,133,-3.6585798859165792,-2.7471907074012742
rule_based,robot2,odom,134,-3.707801440568079,-2.7568436738884468
rule_based,robot2,odom,135,-3.753330411655747,-2.7639900496415177
rule_based,robot2,odom,136,-3.8010126298179983,-2.7779074706339437
rule_based,robot2,odom,137,-3.8457916931093052,-2.7983510614976295
rule_based,robot2,odom,138,-3.890703944207972,-2.8202871929512887
rule_based,robot2,odom,139,-3.933748561552004,-2.8467144858330014
rule_based,robot2,odom,140,-3.977109554784256,-2.870923142957603
rule_based,robot2,odom,141,-4.016960739246354,-2.8992975802850154
rule_based,robot2,odom,142,-4.05788993576652,-2.9268005130621
rule_based,robot2,odom,143,-4.096266035405814,-2.9520997745409354
rule_based,robot2,odom,144,-4.136555824597753,-2.982759177476489
rule_based,robot2,odom,145,-4.170073298045338,-3.0154777122292598
rule_based,robot2,odom,146,-4.205739594331355,-3.0510528627203297
rule_based,robot2,odom,147,-4.233782811771195,-3.0915847707450475
rule_based,robot2,odom,148,-4.264041944054,-3.131654923335815
rule_based,robot2,odom,149,-4.2876091206851115,-3.1764730854655743
rule_based,robot2,odom,150,-4.313555374713239,-3.217740727408436
rule_based,robot2,odom,151,-4.351985720934048,-3.3088969171454363
rule_based,robot2,odom,152,-4.367586605848854,-3.3561537627098503
rule_based,robot2,odom,153,-4.380598909375129,-3.4032555607662256
rule_based,robot2,odom,154,-4.393144869034403,-3.450131489555837
rule_based,robot2,odom,155,-4.396077996050479,-3.5011164557417445
rule_based,robot2,odom,156,-4.401185056292434,-3.5501049261905187
rule_based,robot2,odom,157,-4.400106788808094,-3.6000941952208114
rule_based,robot2,odom,158,-4.400312015593904,-3.6497707851830588
rule_based,robot2,odom,159,-4.3919185948089465,-3.6977272945154316
rule_based,robot2,odom,160,-4.386338472063146,-3.7480618461214883
rule_based,robot2,odom,161,-4.381302065763223,-3.7934074007117458
rule_based,robot2,odom,162,-4.371559309590295,-3.8432595124922906
rule_based,robot2,odom,163,-4.351689936644022,-3.8889498236935567
rule_based,robot2,odom,164,-4.334649606931644,-3.9362360035595634
rule_based,robot2,odom,165,-4.309039666617407,-3.9792570714739885
rule_based,robot2,odom,166,-4.287275768240149,-4.023815225774287
rule_based,robot2,odom,167,-4.255758279063334,-4.063941867965252
rule_based,robot2,odom,168,-4.228026582844643,-4.103254430164944
rule_based,robot2,odom,169,-4.201128412044198,-4.1431674978472195
rule_based,robot2,odom,170,-4.139112942751677,-4.2179894593209255
rule_based,robot2,odom,171,-4.09847460998859,-4.246762767800145
rule_based,robot2,odom,172,-4.060064988049594,-4.278324361096141
rule_based,robot2,odom,173,-4.015886144077722,-4.303599860239985
rule_based,robot2,odom,174,-3.973376831713332,-4.330405689028939
rule_based,robot2,odom,175,-3.929915486989319,-4.351077443025771
rule_based,robot2,odom,176,-3.8844124779087745,-4.374490273416691
rule_based,robot2,odom,177,-3.843281597092787,-4.3966299715190384
rule_based,robot2,odom,178,-3.797524171821559,-4.4171445032474645
rule_based,robot2,odom,179,-3.749288265077506,-4.426211391977437
rule_based,robot2,odom,180,-3.700668599453905,-4.438330183309079
rule_based,robot2,odom,181,-3.6499994341291,-4.440117195343124
rule_based,robot2,odom,182,-3.60044864510277,-4.447206195431657
rule_based,robot2,odom,183,-3.550460669951717,-4.446559878070821
rule_based,robot2,odom,184,-3.5017063110083844,-4.447668715462158
rule_based,robot2,odom,185,-3.4528900642005147,-4.446480812498379
rule_based,robot2,odom,186,-3.4038840428117245,-4.443876162618466
rule_based,robot2,odom,187,-3.3564168356809962,-4.438449959676982
rule_based,robot2,odom,188,-3.3083910289261835,-4.422875900779898
rule_based,robot2,odom,189,-3.260806282849302,-4.40739600153432
rule_based,robot2,odom,190,-3.215092813324502,-4.384648480231353
rule_based,robot2,odom,191,-3.171905974259754,-4.360759778732599
rule_based,robot2,odom,192,-3.1084647196892146,-4.273789577908536
rule_based,robot2,odom,193,-3.087054304128821,-4.226447697032626
