method,agent,source_type,point_idx,x,y
rule_based,robot2,odom,138,-3.237085405293154,-3.2172046246080663
rule_based,robot2,odom,139,-3.3353497206953273,-3.1992668642444597
rule_based,robot2,odom,140,-3.3855488323382756,-3.193294870184884
rule_based,robot2,odom,141,-3.4319643016467523,-3.1866377442944143
rule_based,robot2,odom,142,-3.4825465126683177,-3.1870739877301797
rule_based,robot2,odom,143,-3.5302462950969296,-3.188786040979551
rule_based,robot2,odom,144,-3.5797078134163893,-3.192360226773208
rule_based,robot2,odom,145,-3.6282212530771347,-3.2053971994098376
rule_based,robot2,odom,146,-3.677955056934139,-3.21399771066563
rule_based,robot2,odom,147,-3.725329075867227,-3.2315673217709353
rule_based,robot2,odom,148,-3.773511404846807,-3.245735024151794
rule_based,robot2,odom,149,-3.8207627588591486,-3.2634881123533597
rule_based,robot2,odom,150,-3.866021706116217,-3.2801188926464793
rule_based,robot2,odom,151,-3.9103661718419422,-3.297742337018726
rule_based,robot2,odom,152,-3.9528046183334147,-3.322601135505559
rule_based,robot2,odom,153,-3.9952816291469353,-3.3467852958591666
rule_based,robot2,odom,154,-4.034084659926917,-3.3779109586463134
rule_based,robot2,odom,155,-4.073546835594897,-3.4089269378707536
rule_based,robot2,odom,156,-4.109862652113123,-3.4433568161535337
rule_based,robot2,odom,157,-4.145734173396731,-3.480216802795656
rule_based,robot2,odom,158,-4.179314126829272,-3.5152926691886095
rule_based,robot2,odom,159,-4.210230529953884,-3.5543078733696905
rule_based,robot2,odom,160,-4.240779872503646,-3.590578428202932
rule_based,robot2,odom,161,-4.271171663208492,-3.6293445558755337
rule_based,robot2,odom,162,-4.316991921465908,-3.717978718833261
rule_based,robot2,odom,163,-4.331742665933104,-3.7659471166742495
rule_based,robot2,odom,164,-4.350682530066449,-3.812486889062288
rule_based,robot2,odom,165,-4.366657644155367,-3.859216950079691
rule_based,robot2,odom,166,-4.378656073562564,-3.9066889591855896
rule_based,robot2,odom,167,-4.390947258624678,-3.952813617316544
rule_based,robot2,odom,168,-4.39576758856543,-4.001405687857184
rule_based,robot2,odom,169,-4.3999311865874535,-4.050097161179349
rule_based,robot2,odom,170,-4.395055433829716,-4.100877310779963
rule_based,robot2,odom,171,-4.391080206963839,-4.1515553986683935
rule_based,robot2,odom,172,-4.382668148418792,-4.200858310283734
rule_based,robot2,odom,173,-4.371848826980229,-4.250701245341727
rule_based,robot2,odom,174,-4.360743989393589,-4.298807780542176
rule_based,robot2,odom,175,-4.346611585472892,-4.346072262565193
rule_based,robot2,odom,176,-4.3298214678567515,-4.391603455030366
rule_based,robot2,odom,177,-4.311945575421536,-4.438458830931255
rule_based,robot2,odom,178,-4.283414177288999,-4.479718185894102
rule_based,robot2,odom,179,-4.259347540323844,-4.52408176626334
rule_based,robot2,odom,180,-4.225709736397214,-4.561618416849131
rule_based,robot2,odom,181,-4.195835766688916,-4.602809505246767
rule_based,robot2,odom,182,-4.160907958127241,-4.638856248856828
rule_based,robot2,odom,183,-4.0935852761873015,-4.7106976447585565
rule_based,robot2,odom,184,-4.06050036973447,-4.744428300257508
rule_based,robot2,odom,185,-4.024364792937365,-4.776646774084826
rule_based,robot2,odom,186,-3.9812267952038525,-4.802707439200781
rule_based,robot2,odom,187,-3.936708458784551,-4.826548212201383
rule_based,robot2,odom,188,-3.8906971353148374,-4.8481340896888
rule_based,robot2,odom,189,-3.8463274319243,-4.870158746452814
rule_based,robot2,odom,190,-3.799806976457496,-4.888778278870924
rule_based,robot2,odom,191,-3.7525492312922544,-4.904768870915095
rule_based,robot2,odom,192,-3.7054391444782087,-4.918015219450303
rule_based,robot2,odom,193,-3.6583112901598756,-4.93066038200757
rule_based,robot2,odom,194,-3.610381009855366,-4.936356004085188
rule_based,robot2,odom,195,-3.5610901521782936,-4.942845832650618
rule_based,robot2,odom,196,-3.5120024087725383,-4.940556506920553
rule_based,robot2,odom,197,-3.4607037774271094,-4.940757979341062
rule_based,robot2,odom,198,-3.4120002967856333,-4.929523539672216
rule_based,robot2,odom,199,-3.362511643297485,-4.923743900895541
rule_based,robot2,odom,200,-3.3142174206415596,-4.913603690781036
rule_based,robot2,odom,201,-3.2669135323265404,-4.902469303466966
rule_based,robot2,odom,202,-3.22073562539469,-4.886526641744368
rule_based,robot2,odom,203,-3.173648591120388,-4.868621037148472
rule_based,robot2,odom,204,-3.1299519002384297,-4.84614364280101
rule_based,robot2,odom,205,-3.086427797754857,-4.821197652745066
rule_based,robot2,odom,206,-3.0434750468642044,-4.797204092418736
rule_based,robot2,odom,207,-3.0018794084654847,-4.768568596071743
rule_based,robot2,odom,208,-2.963711420821405,-4.737387898586405
rule_based,robot2,odom,209,-2.891223090697839,-4.6713197255351115
rule_based,robot2,odom,210,-2.8556076176176504,-4.639365003275042
rule_based,robot2,odom,211,-2.82142068254089,-4.602909416870967
rule_based,robot2,odom,212,-2.7981523810729705,-4.5583605004805
rule_based,robot2,odom,213,-2.769320057560721,-4.516848030329097
rule_based,robot2,odom,214,-2.7447188578085804,-4.47469938133658
rule_based,robot2,odom,215,-2.7217572558179937,-4.4297512377419626
rule_based,robot2,odom,216,-2.7064966692347507,-4.382479901287985
rule_based,robot2,odom,217,-2.6919899449404054,-4.335028832116857
rule_based,robot2,odom,218,-2.676584821114533,-4.289633518592038
rule_based,robot2,odom,219,-2.6623492580901633,-4.2446014205713665
rule_based,robot2,odom,220,-2.6503352055231884,-4.1992274402286744
rule_based,robot2,odom,221,-2.6400505708247928,-4.15130245545539
rule_based,robot2,odom,222,-2.632454228421289,-4.103038389041646
rule_based,robot2,odom,223,-2.6310223942959747,-4.052481360564299
rule_based,robot2,odom,224,-2.632166239598642,-4.003631209530246
rule_based,robot2,odom,225,-2.6392497040694085,-3.9545752377987626
rule_based,robot2,odom,226,-2.647070311351995,-3.9059658927815235
rule_based,robot2,odom,227,-2.6524992612829847,-3.8600404284301066
rule_based,robot2,odom,228,-2.6627063731769764,-3.810613940942452
rule_based,robot2,odom,229,-2.684943526702637,-3.7656025346538566
rule_based,robot2,odom,230,-2.701033319878374,-3.717483004362745
rule_based,robot2,odom,231,-2.7212668381172294,-3.673007293683181
rule_based,robot2,odom,232,-2.7692889140760406,-3.586216912793282
rule_based,robot2,odom,233,-2.7958349652637877,-3.5445583357595947
rule_based,robot2,odom,234,-2.8253655385724414,-3.5056328315770102
rule_based,robot2,odom,235,-2.854396541428938,-3.4671337232818633
rule_based,robot2,odom,236,-2.8898259791255323,-3.432585638802495
rule_based,robot2,odom,237,-2.926947321932129,-3.3991234868806983
rule_based,robot2,odom,238,-2.963867073813549,-3.367376287333931
rule_based,robot2,odom,239,-3.0071388422199314,-3.339748289470806
rule_based,robot2,odom,240,-3.0460492510963713,-3.313606753130308
rule_based,robot2,odom,241,-3.0896652677677654,-3.289258175006167
rule_based,robot2,odom,242,-3.1352027964161495,-3.268252501491292
rule_based,robot2,odom,243,-3.1860402815958,-3.2597586592276797
rule_based,robot2,odom,244,-3.2339206266253586,-3.2442204934006504
rule_based,robot2,odom,245,-3.2814442520626006,-3.2308528611963414
rule_based,robot2,odom,246,-3.330631493505796,-3.2202485532359377
rule_based,robot2,odom,247,-3.378885404362471,-3.217075924637742
rule_based,robot2,odom,248,-3.427289886689156,-3.2119250059674638
rule_based,robot2,odom,249,-3.476355116899862,-3.214583783356796
